,track_name,track_id,artist_name,artist_id,album_name,album_id,popularity,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
2931,Killshot,0LJTfmgOMvlLd0u4HU9twm,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,A Little Rhythm and a Wicked Feeling,5OsXAPcYYYNTtkFuuB8TDc,62,Energetic,0.726,0.53,4,-5.736,0,0.0518,0.000716,0.00211,0.0502,0.374,99.024,audio_features,236364,4
2932,Rules,1TMWcbxL5YF8rKsFHv5hAP,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,78,Energetic,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,audio_features,187040,4
2933,My Ordinary Life,6tMdpUXfT70TD6Eh3XfB1p,The Living Tombstone,0I6yADrmeyvw66g7yjkqIF,My Ordinary Life,4AmFZET7RGujQAhG80kjwu,80,Energetic,0.648,0.827,9,-4.78,0,0.042,0.00533,0.338,0.217,0.598,176.005,audio_features,230895,4
2934,motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Positions,3euz4vS7ezKGnNSwgyvKcd,79,Energetic,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,audio_features,167990,4
2935,Big Poppa - 2007 Remaster,63BcfK6YAzJYeISaTPr6IO,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Greatest Hits,5XqEf16OrHdmMoNS1b6WDg,72,Energetic,0.765,0.671,9,-5.249,0,0.278,0.344,0.0,0.0506,0.798,84.5,audio_features,249867,4
2936,Luxurious,5HEIpSQGYCs21keiq41vej,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,Love Angel Music Baby - 15th Anniversary Edition,2FCeFtMkigKLecYFX4syuH,42,Energetic,0.815,0.727,0,-3.989,1,0.0695,0.134,0.0,0.116,0.718,131.054,audio_features,264920,4
2937,Bad Day,3wA4ronkc8ZcPXUP0fDgYA,Justus Bennetts,4PcesEvU9iICf7dwNt5B3l,Bad Day,3k1lFVPUbpxngCtvkB9JkA,70,Energetic,0.883,0.713,9,-4.684,1,0.307,0.0125,0.0,0.45,0.855,89.025,audio_features,108800,4
2938,Could Have Been Me,3IyCL4Em1GOpNGDf451Hg1,The Struts,3lDpdwM8KILepMHqBWUhIA,Everybody Wants,7iLnNik9W0ttekJblYrVfj,73,Energetic,0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,audio_features,187653,4
2939,...Ready For It?,2yLa0QULdQr0qAIvVwN6B5,Taylor Swift,06HL4z0CvFAxyc27GXpf02,reputation,6DEjYFkNZh67HP7R9PSZvv,75,Energetic,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,audio_features,208187,4
2940,"Ready, Set, Go",61WUxgQk2dGwZ3GoO5Obxg,Derek Minor,3fn8lZLy7Q61AXCWWPYC4B,Minorville,6sisbYpUt2JBf0D9WzQzJK,0,Energetic,0.588,0.939,1,-4.464,1,0.392,0.139,1.18e-06,0.552,0.731,159.897,audio_features,212293,4
2941,Can-Can From Orpheus In The Underworld,6kyiWsforDWCq1VBCm4BNZ,Jacques Offenbach,4OihBPCQzR4GfbzqOY69Xm,Last Night of the Proms,1nuOBOdelvIB0B7CqzVAXE,47,Energetic,0.454,0.59,2,-15.083,1,0.067,0.815,0.236,0.103,0.812,165.254,audio_features,133760,4
2942,Runaway (U & I) - Dillon Francis Remix,5FHGdR2grg8WZIKr7CExs3,Galantis,4sTQVOfp9vEMCemLw50sbu,Runaway (U & I) [Dillon Francis Remix],6NArHFDZEut5akSlfaIFGe,43,Energetic,0.487,0.867,10,-3.293,0,0.0543,0.00197,0.00602,0.0968,0.403,160.048,audio_features,213000,4
2943,We Will Rock You - Remastered 2011,4pbJqGIASGPr0ZpGpnWkDn,Queen,1dfeR4HaWDbWqFHLkxsg1d,News Of The World (2011 Remaster),7tB40pGzj6Tg0HePj2jWZt,79,Energetic,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,audio_features,122067,4
2944,Rock 'N' Roll Is King,23W1RZGVQ1Io4naDprwqd6,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,All Over The World: The Very Best Of ELO,1npNR6mWuE6qaqU3GGpNTB,31,Energetic,0.4,0.813,9,-8.832,1,0.0871,0.366,0.0,0.227,0.879,160.248,audio_features,187787,4
2945,My Groove,1UpO03Kisz2Rp14VJpf7yx,Tahiti 80,7N2ukNg3vSS0LE1xqSaO2j,"The Sunshine Beat, Vol. 1",1QRhioFWiKJG9lWW2R0rsj,15,Energetic,0.485,0.884,6,-5.894,1,0.104,0.00114,0.00289,0.276,0.715,159.967,audio_features,158113,4
2946,AC-DC,5IL0okaayjOBtQSAwR7hNF,Sweet,3JaAGmSTpJK35DqWrDUzBz,Sweet Fanny Adams (New Extended Version),6VO2Snr3GpwW3uAd9qZtmt,18,Energetic,0.537,0.957,4,-5.289,1,0.187,0.135,0.00166,0.371,0.639,156.12,audio_features,206267,4
2947,POWER,2gZUPNdnz5Y45eiGxpHGSc,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,79,Energetic,0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993,audio_features,292093,4
2948,Turn it UP,4XrTv7AvIyVuDGLzJq3Tx4,We The Kings,3ao3jf5d70Tf4fPh2bnXVl,Turn it UP,0wgiwzyfRhqKfKvEsowh0d,32,Energetic,0.375,0.924,4,-3.682,1,0.0735,0.000669,0.000131,0.502,0.388,159.895,audio_features,203221,4
2949,Come & Get It,7Gkphzdh5ouurEt7JT49Yu,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Come & Get It,3tzEqPHGtSXywFQoAtYMia,55,Energetic,0.548,0.788,7,-4.115,0,0.0495,0.00905,0.000167,0.0966,0.576,80.047,audio_features,231733,4
2950,Pump It,6btyEL6NwUa97Nex9cZFvo,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Monkey Business,2szeSQtOcJgRhDXmTS3SIf,70,Energetic,0.649,0.931,1,-3.15,0,0.181,0.0093,0.0,0.751,0.744,153.645,audio_features,213067,4
2951,Kick It,0yFq4GHDqLfeceyAs63B3W,NCT 127,7f4ignuCJhLXfZ9giKT7rH,NCT #127 Neo Zone - The 2nd Album,5YHFKsjb0e5q8Smb2CBUl7,61,Energetic,0.681,0.847,7,-2.462,1,0.0869,0.0306,0.0,0.0808,0.507,167.031,audio_features,233013,4
2952,Hawaii Five-O,3UUwbJd2j4RORlalTUhaDk,The Ventures,2GaayiIs1kcyNqRXQuzp35,Hawaii Five-O,3Z2RefmmeYl2m3K2Vj4Yj1,52,Energetic,0.518,0.782,9,-9.753,1,0.0631,0.265,0.654,0.0769,0.861,163.647,audio_features,113893,4
2953,Got Dynamite,49B2Pw1VdwHTVlNZtk2Joa,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Here We Go Again,01yg4gm9pFOJbwQKj46ZYK,39,Energetic,0.479,0.845,4,-7.383,0,0.0445,0.0131,0.0,0.311,0.489,161.845,audio_features,204600,4
2954,Angry Birds Transformers Main Theme,0NhGzF6P6QIkpGksmqFbOP,Vince DiCola,5Q2nBzXfyXGIEf8KpHqeHn,Angry Birds Transformers (Original Game Soundtrack) (Extended Edition),3wA4eoiWxPEsibPZW4f6Fu,28,Energetic,0.354,0.833,10,-6.644,1,0.0632,0.00153,0.291,0.374,0.51,160.008,audio_features,247552,4
2955,Zero To Hero,4zolucjtFImLJjMApnjoet,Chorus - Hercules,2pLvZNFSNqj5ggB8cPK7ki,Hercules (Original Motion Picture Soundtrack/Bonus Track Version),79xGkf1594kBEtCIaL6yKj,45,Energetic,0.472,0.835,0,-7.734,1,0.29,0.467,0.0,0.377,0.715,164.864,audio_features,140267,4
2956,Chemicals,7p2KOeRQWFgEj8I6kvzqEM,The Vamps,7gAppWoH7pcYmphCVTXkzs,Chemicals,491P7tiPwn5j5r0qIoXxtO,34,Energetic,0.691,0.667,7,-4.406,1,0.269,0.0436,0.0,0.11,0.69,159.941,audio_features,170693,4
2957,Always at Our Side,1hbFUt6KAtITut0l8Bmpon,wrong address,4SPRYROvddRLRtNoF5lB4m,Always at Our Side,3vbDpc6IsUAkwLhndMmRST,14,Energetic,0.668,0.92,6,-4.628,0,0.196,0.0125,0.207,0.106,0.426,163.956,audio_features,171220,4
2958,"Sugar, We're Goin Down",2TfSHkHiFO4gRztVIkggkE,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,5nkUSlIhtoJZMOUlB0sNCp,79,Energetic,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,audio_features,229093,4
2959,Run For Cover,5NAiPIEzxAexFE3ucV18Q8,The Killers,0C0XlULifJtAgn6ZNCW2eu,Wonderful Wonderful,72ZfMxLCPG8mlWC0TXfZQi,63,Energetic,0.466,0.951,5,-3.314,1,0.125,0.0016,0.00242,0.351,0.499,165.107,audio_features,222147,4
2960,Kaboom Pow,4tT89PJk1pnlnJj1Cex53l,Nikki Yanofsky,1n02UdnML6G4wR162YsSRi,Little Secret,5KU4ST7Ny1PXQbonTEfEM2,32,Energetic,0.566,0.944,2,-3.443,0,0.131,0.00876,0.0557,0.265,0.889,162.007,audio_features,200107,4
2961,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",7K5dzhGda2vRTaAWYI3hrb,P!nk,1KCSPY1glIKqW2TotWuXOR,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",09K53TLaJZ156prccNvwuS,70,Energetic,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958,audio_features,215414,4
2962,"Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",7zBQRGpYImAdIZc97FNj3V,Juicy J,5gCRApTajqwbnHHPbr2Fpi,"Shell Shocked (feat. Kill the Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]",1wJ0LO5PnMZDTrWR2C7qQ8,66,Energetic,0.596,0.815,6,-5.668,0,0.0755,0.0111,0.0,0.174,0.459,165.015,audio_features,206567,4
2963,Flames (with ZAYN) [Frank Walker Remix],0FS5IG3rN46Y5Rj8jngNw4,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,Flames (The EP),4hPWxYpXTkXlL4Z7yWrXbl,15,Energetic,0.444,0.909,5,-3.05,0,0.118,0.00383,5.98e-05,0.364,0.436,160.074,audio_features,185250,4
2964,Decode - Twilight Soundtrack Version,0Zbm5CKG9HHT9bwgvFc0qI,Paramore,74XFHRwlV6OrjEM0A2NCMF,Decode,043vwbrz69dFkM7LL5bBo2,54,Energetic,0.282,0.866,10,-4.223,0,0.0588,0.000705,0.0055,0.101,0.277,163.987,audio_features,261960,4
2965,Black and Yellow,106ePvlKwx8JsQpoNvZHjZ,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,100 Greatest Shower Songs,3QRPSNjBjFY7jkOSj2ZpCt,30,Energetic,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,217667,4
2966,Lane Boy,2P61EK6DMGyVyssLWS4fKy,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,68,Energetic,0.616,0.811,7,-4.804,1,0.0626,0.0573,1.57e-05,0.0566,0.913,159.929,audio_features,253093,4
2967,Runaway Baby,5MMLS3xm12D7N26xlfFApr,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Doo-Wops & Hooligans,1uyf3l2d4XYwiEqAb7t7fX,72,Energetic,0.658,0.762,10,-3.028,0,0.0425,0.263,0.0,0.127,0.823,163.864,audio_features,148448,4
2968,Go!,0B0BnZp3fBCarXzFLHpme7,will.i.am,085pc2PYOi8bGKj0PNjekA,Must B 21 (Soundtrack to Get Things Started),0DWJ4RMTGfPaAod0wAoFIA,24,Energetic,0.744,0.887,1,-4.635,0,0.389,0.0894,0.0,0.0812,0.851,80.075,audio_features,233573,4
2969,Whistle (While You Work It),5zwwXMjE6OrqfVpYGnA9RW,Katy Tiz,2E19mfEFhCr6UgZUYJGOEW,Whistle (While You Work It),1C0txQpTvo2z5N6Rrm6Y9D,48,Energetic,0.697,0.932,2,-3.157,1,0.115,0.258,0.0,0.263,0.806,161.96,audio_features,215032,4
2970,That's More Like It,1PVv78GWjf9EMnUHjAUzLl,Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,When The Sun Goes Down,49yHvRh1cOfLcEKukEP7Ox,35,Energetic,0.513,0.926,2,-2.905,1,0.25,0.0107,3.81e-06,0.0499,0.403,163.012,audio_features,188720,4
2971,วัดใจ,30Mu8HeqKrQp8lQtwujHN3,Silly Fools,2xjp1njSsecnNhjgKZ35Ok,Juicy,7CYTViNhrd1uXR1AkgVPjr,45,Energetic,0.483,0.904,3,-4.864,1,0.0493,9.2e-06,0.0,0.144,0.384,160.032,audio_features,256453,4
2972,Pretty Awkward,589NTUMjd99DFDMf42fW4m,BLAEKER,5fhygBJA9FbMPEl24DZdum,Pretty Awkward,36SyUUJBSp5eNQhzyyUzjM,36,Energetic,0.582,0.67,11,-6.585,1,0.172,0.124,0.0,0.167,0.392,160.032,audio_features,232010,4
2973,Trust Fund Baby,54j7EaJPDmSZYcNYvLSJ78,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,Trust Fund Baby,6aix4lgk9J4pz0pjbIowdo,64,Energetic,0.624,0.785,8,-3.337,1,0.0498,0.0629,0.0,0.135,0.593,163.929,audio_features,184460,4
2974,Wake Up Call,1BBotmY58mifFRvQvhFpjW,Maroon 5,04gDigrS5kc9YWfZHwBETP,It Won't Be Soon Before Long (International Version),2RUHJZ3raiIDsR3yX4JXf5,51,Energetic,0.632,0.949,4,-2.671,0,0.0593,0.0302,0.0,0.0871,0.969,164.118,audio_features,201307,4
2975,Sue Me,3WVhkjB7Y4xFruqoCAajBb,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Singular Act I,29mlGxS6kxq1EHxlX1EAZK,69,Energetic,0.46,0.809,6,-5.415,1,0.326,0.0422,5.04e-05,0.138,0.609,157.184,audio_features,179227,4
2976,Battle (feat. Faouzia),58adTUxM5N810ZVYuW9tmW,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,7,5rbJtzuXtpIP0Ykk7ewIit,48,Energetic,0.516,0.691,10,-4.975,1,0.0431,0.0518,0.0,0.238,0.384,160.086,audio_features,163867,4
2977,Black Widow,71vsEyBd4X1D5BUmLdFSVH,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,The New Classic,6lBTYoX7ZzU2Xbf8RHAv0u,68,Energetic,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,audio_features,209423,4
2978,bloody valentine,1bWEngw5tAF7vWByrf5Oy5,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,bloody valentine,268JRqKvCGhDrbqH74sDFz,1,Energetic,0.52,0.856,2,-4.228,1,0.0806,0.000193,0.0,0.157,0.47,160.083,audio_features,205016,4
2979,Hey Ya!,1XZa6MDzWqCTeNATvtxzZY,Outkast,1G9G7WwrXka3Z1r7aIDjI7,Ultimate Workout,54HLuBrH9xKiOqDJnIDTKR,51,Energetic,0.744,0.916,0,-4.911,1,0.0563,0.0354,0.0,0.253,0.966,79.456,audio_features,228004,4
2980,How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,2wY79sveU1sp5g7SokKOiI,How Do You Sleep?,7baaCf70tVcUBL2bbkuXjo,75,Energetic,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,202205,5
2981,Talk So Loud,3tpcLJXJYlQ8K3djbsOink,Tribe Friday,27Hd2l3rnMm3JL9hm31RE7,Talk So Loud,28UlZKxSKdzzAEcxcbQ0fj,0,Energetic,0.46,0.843,4,-6.118,0,0.0411,0.000208,0.00149,0.0565,0.745,82.49,audio_features,146790,4
2982,Supremacy,40pPI2TbaYSZlKfV44HRjn,Muse,12Chz98pHFMPJEknJQMWvI,The 2nd Law,3KuXEGcqLcnEYWnn3OEGy0,60,Energetic,0.256,0.679,9,-4.495,0,0.0387,0.00451,0.0409,0.172,0.325,158.718,audio_features,295373,4
2983,Pushin' Me Away,6IxbD3Vdv7AIYC11ABftOW,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,A Little Bit Longer,4jcRw4qVurxoZcfIYPKDpz,44,Energetic,0.473,0.903,7,-6.123,1,0.0679,0.0141,1.11e-06,0.195,0.452,161.965,audio_features,183120,4
2984,This Is Why We Can't Have Nice Things,07NxDD1iKCHbAldceD7QLP,Taylor Swift,06HL4z0CvFAxyc27GXpf02,reputation,6DEjYFkNZh67HP7R9PSZvv,70,Energetic,0.567,0.789,5,-5.986,1,0.115,0.0156,0.0,0.382,0.438,163.96,audio_features,207133,4
2985,Magic (feat. Rivers Cuomo),5uHYcK0nbEYgRaFTY5BqnP,B.o.B,5ndkK3dpZLKtBklKjxNQwT,B.o.B Presents: The Adventures of Bobby Ray,7apLPYT8szV1IqTxyVSy5P,67,Energetic,0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439,audio_features,196133,4
2986,"Happy Birthday, Sweet Sixteen",5ttys6S3vGWCgOpiuB5axN,Neil Sedaka,5N6GwJzOcOY5kv8p0NjhYL,Circulate (Expanded Edition),66qxRQqOy7kVcsVpT0OVFZ,48,Energetic,0.498,0.796,8,-4.882,1,0.0453,0.607,0.0,0.3,0.906,79.648,audio_features,157027,4
2987,Ice Cream (with Selena Gomez),60jpDubMmVyR5molJp2TCm,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,Ice Cream (with Selena Gomez),0J1uiXQshfRtz2R8lgUlQk,1,Energetic,0.791,0.733,9,-3.852,1,0.35,0.0305,0.000169,0.0423,0.913,159.974,audio_features,175813,4
2988,New Love,3fHNBkgOztjEbwH4N9YNsV,Maroon 5,04gDigrS5kc9YWfZHwBETP,V (Asia Tour Edition),6LtzdMGhOCh9s6sssWrpuD,35,Energetic,0.63,0.886,5,-5.216,0,0.076,0.0107,0.00011,0.214,0.824,165.012,audio_features,196547,4
2989,Boy in Luv,0i0hqOQdyFFd4cR5s32w8x,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Skool Luv Affair (Special Edition),74mP0wS6SgwNWipY1nKUB9,4,Energetic,0.491,0.947,0,-2.252,1,0.306,0.00262,0.0,0.34,0.473,166.247,audio_features,230778,4
2990,I'm A Believer,0C9jZPUv4SuaXkuEQw6L40,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,7KZkFAtkse1rKL9HdFTCuh,68,Energetic,0.549,0.981,11,-3.558,0,0.059,0.0178,1.8e-06,0.438,0.873,82.331,audio_features,185307,4
2991,This Head I Hold,7pJo9G3BaTgYAxrhiENJGg,Electric Guest,7sgWBYtJpblXpJl2lU5WVs,Mondo,3exnYYDghr6qYUbOOaQGbX,0,Energetic,0.663,0.873,0,-4.915,1,0.0328,0.0268,0.0108,0.261,0.962,162.021,audio_features,175773,4
2992,One Way or Another (Teenage Kicks),3jZomvOBa5qfTo5HkqI1p5,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,One Way Or Another (Teenage Kicks),3n2nA5YdK8OKujeHIqIlAd,67,Energetic,0.489,0.867,4,-3.121,0,0.071,0.025,0.0,0.586,0.409,162.131,audio_features,157293,4
2993,The Best Damn Thing,7lmX3dD2Xy13Jo1oCTR4ot,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,The Best Damn Thing (Expanded Edition),6lqE05fiHWJVYYdMVJNj38,57,Energetic,0.555,0.943,2,-2.492,1,0.0891,0.00187,3.92e-05,0.151,0.882,165.027,audio_features,189200,4
2994,Take Ü There (feat. Kiesza),2RpKh7kXSdO8NLrW9VQ46p,Jack Ü,1HxJeLhIuegM3KgvPn8sTa,Skrillex and Diplo present Jack Ü,6bfkwBrGYKJFk6Z4QVyjxd,58,Energetic,0.542,0.879,6,-1.427,0,0.0921,0.0523,0.0,0.171,0.118,159.888,audio_features,210000,4
2995,Wide Awake,5JLv62qFIS1DR3zGEcApRt,Katy Perry,6jJ0s89eD6GaHleKKya26X,Teenage Dream: The Complete Confection,5BvgP623rtvlc0HDcpzquz,68,Energetic,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,audio_features,220947,4
2996,Lights Down Low - Not Your Dope Remix,5EqjEnNVbolSj52gNf7fFT,MAX,1bqxdqvUtPWZri43cKHac8,Lights Down Low (Not Your Dope Remix),0TjCz9r0utiRP53o3JsRj0,40,Energetic,0.596,0.745,0,-4.314,0,0.0358,0.0208,3.63e-06,0.209,0.595,81.064,audio_features,216319,4
2997,What I Like About You,6NdcSEhpGGAYXNnnhGS2s6,The Romantics,3daM7asS0gCFvyLemNx2EE,What I Like About You (And Other Romantic Hits),5ZwUOFZdWQ81RYMwXc4j3B,65,Energetic,0.542,0.915,9,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,audio_features,175400,4
2998,Irresistible,3Y3gChJoEUTqrtuqJCIPQk,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Irresistible,5kEnOTJffdDFeMEKphiZ2l,57,Energetic,0.504,0.889,2,-4.533,1,0.0737,0.0489,0.0,0.19,0.367,165.047,audio_features,205851,4
2999,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Grateful,4JBZ0QHveEpESepanNBG8A,73,Energetic,0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,audio_features,288600,4
3000,"Happy - From ""Despicable Me 2""",5b88tNINg4Q4nrRbrCXUmg,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,G I R L,2lkQd5T32QHDOfFkEIPJKz,2,Energetic,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,232720,4
3001,Never Gonna Leave Me,4xM7mAg7SZ0no4XanZsOux,Sia,5WUlDfRSoLAfcVSX1WnrxN,We Are Born,2sefE1XYR7ox1JTKCPerSI,30,Energetic,0.581,0.856,4,-5.391,0,0.0415,0.0191,0.00021,0.373,0.438,164.939,audio_features,213640,4
3002,Dance with Me Tonight,1FSWSs9CL01RCYxXtm08Rf,Olly Murs,3whuHq0yGx60atvA2RCVRW,In Case You Didn't Know,2OvZ8JCShhvxNkptwoGjve,72,Energetic,0.672,0.748,11,-5.922,0,0.0589,0.305,0.0,0.0811,0.964,163.984,audio_features,202227,4
3003,Heart Shaker,0O9OnWm3z2B2TjvE051AMV,TWICE,7n2Ycct7Beij7Dj7meI4X0,Merry & Happy,5M0N8BcDQxDG1UOpjrAR8d,0,Energetic,0.565,0.943,8,-0.532,1,0.0645,0.105,0.0,0.154,0.855,164.059,audio_features,186893,4
3004,Australia,2flRzITg6x1tpWbXSytghQ,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,4myOCm6FzD9TMdK7Q0Nzx0,40,Energetic,0.492,0.881,7,-3.518,1,0.0756,0.00272,1.16e-06,0.0842,0.517,162.045,audio_features,213013,4
3005,The Way,0S4RKPbRDA72tvKwVdXQqe,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Yours Truly,6czdbbMtGbAkZ6ud2OMTcg,67,Energetic,0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324,audio_features,227027,4
3006,I Can Talk,6q9o34l9jRBiICBJidG9TZ,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,Tourist History,0gyRFAfY08NFv7N8RTFg9M,0,Energetic,0.474,0.752,9,-4.754,0,0.192,3.64e-05,0.159,0.532,0.676,163.058,audio_features,177427,4
3007,Greased Lightning (Glee Cast Version),1Oh2gDRhx4EYkCAz9tg2Ze,Glee Cast,0SCbttzoZTnLFebDYmAWCm,Glee: The Music presents Glease,1mDqpftq052YKfV09jqhwk,40,Energetic,0.618,0.94,5,-5.456,1,0.107,0.0105,2.36e-06,0.385,0.836,160.983,audio_features,193560,4
3008,Dressed To Kill,75JUFOP8s5yiOYcHmJjccP,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,4lrBF0IWC9wZiF6btB68ua,46,Energetic,0.441,0.961,9,-4.778,1,0.0598,5.23e-05,0.000211,0.0931,0.61,163.149,audio_features,208067,4
3009,Skyway Avenue,3RQFICPJMsBazO66qK808s,We The Kings,3ao3jf5d70Tf4fPh2bnXVl,We The Kings,5kykHij9W4lQ4fFEfIo7BB,53,Energetic,0.476,0.885,6,-3.311,1,0.0856,0.0421,0.0,0.06,0.629,164.042,audio_features,205209,4
3010,Marriage to Millions,3TIgDzncZqyZ0GhrEic3hE,Cute Is What We Aim For,7AsPubxWM5tfW4hTZEL3aP,Rotation,7gfUPIouc3qyVtghc64CAX,22,Energetic,0.372,0.908,6,-4.468,1,0.0581,0.000279,0.0,0.342,0.363,161.873,audio_features,189920,4
3011,This Is How I Disappear,0rUNZQuYQvOz6A6zwyT6tM,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,The Black Parade,0FZK97MXMm5mUQ8mtudjuK,64,Energetic,0.242,0.983,2,-2.679,1,0.106,5.08e-05,4.43e-05,0.303,0.301,163.366,audio_features,239053,4
3012,Conversations,4K06PO78fW4mnBVenxGNob,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,Legends Never Die,6n9DKpOxwifT5hOXtgLZSL,74,Energetic,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,audio_features,181661,4
3013,Heartbreak Weather,3jf3c9EOFam6Q15sho0XWw,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,Heartbreak Weather,5gdoRB1AUsGnScCuZ8gmPp,63,Energetic,0.592,0.884,1,-3.689,1,0.0554,0.00153,0.0,0.0699,0.772,82.225,audio_features,200029,4
3014,Happy Now - BEAUZ Remix,6gd1yNyevcirDWXelk2mfN,Zedd,2qxJFvFYMEDqd7ui6kSAcq,Happy Now (Remixes),6laB2lTDldT6HCxk943Vzv,39,Energetic,0.374,0.882,1,-2.785,0,0.221,0.116,0.0,0.264,0.494,161.942,audio_features,228148,4
3015,Ain't Gonna Die Tonight (feat. Eric Nally),1FgmP7AOTcn7MGYmImj0kn,Macklemore,3JhNCzhSMTxs9WLGJJxWOY,GEMINI,72qA6s4fjF8Y2VX1UDMfp2,55,Energetic,0.687,0.768,7,-5.579,0,0.14,0.232,0.0,0.118,0.865,81.977,audio_features,214720,4
3016,Forgetting All About You feat. Blackbear,3T6Mtmmx5OfrIUFfpJ1uB1,Phoebe Ryan,4N874uPqBka1QiCvnCVOtr,Forgetting All About You feat. Blackbear,0FDOD7pckAmeqJCdljUKme,47,Energetic,0.717,0.668,6,-4.845,0,0.0693,0.0201,0.0,0.513,0.936,80.02,audio_features,199280,4
3017,kiss kiss,69LvvkHnFFnX3d5eNObtMo,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,Tickets To My Downfall,57lgFncHBYu5E3igZnuCJK,66,Energetic,0.569,0.85,1,-5.134,1,0.055,0.000279,0.0,0.337,0.769,162.061,audio_features,138097,4
